MolecularVolume,SolvationEnergy,MolecularSurfaceArea,MolarMass,DipoleMoment,gap,MolLogP,fr_benzene,PEOE_VSA6,NumAromaticCarbocycles,SMR_VSA6,MolMR,rdf_alp,rdf_eeq,dga,sa,sdc,dgp,356,849,561,659,726,366,molindx,logS
127.792,91.29488,212.881,207.63,11.29074304,5.170678391,1.1688999999999998,1,11.600939890232516,1,5.733667477162185,45.679,6828.00829,-0.7758,0.1875,2.6551,2.3538,-54.3734,3.0,3.0,1.0,1.0,2.0,1.0,3529,9.33256
196.806,93.7216,344.191,324.3,8.392025687,3.427539781,0.6747000000000001,0,0.0,0,39.392789552676135,77.19040000000003,17647.75287,-0.59487,-4.4877,5.0457,9.7781,-104.1834,3.0,2.0,0.0,0.0,2.0,0.0,3530,6.62007
204.431,51.33768,345.359,291.3488,3.783326514,5.096475896,4.245800000000003,3,48.53093654769288,3,5.316788604006331,89.10970000000005,22489.27349,-0.54057,-12.9486,2.3832,8.0482,-52.9151,4.0,12.0,0.0,0.0,6.0,0.0,3531,-0.28779
175.12,46.024,317.363,263.379,3.231565312,5.062052387,4.493400000000005,1,56.67074673245884,1,0.0,79.18430000000004,18450.00544,-0.58222,5.8402,2.3675,6.5171,-51.3503,3.0,3.0,0.0,0.0,2.0,0.0,3532,-0.91629
169.485,73.26184,281.498,267.73,9.372579501,4.85449825,2.755000000000001,2,11.600939890232516,2,5.733667477162185,67.75820000000002,15021.55277,-0.66571,-6.5146,2.6621,5.492,-56.453,4.0,8.0,1.0,1.0,8.0,0.0,3533,2.99573
162.162,23.68144,275.133,198.264,1.835073022,5.861941286,4.095740000000003,2,35.392371257240434,2,0.0,62.43200000000004,11574.34982,-0.2377,-7.0177,0.7151,5.2332,-18.7088,4.0,8.0,0.0,0.0,8.0,0.0,3534,1.02982
211.033,40.45928,343.665,279.3404,2.995691326,4.194895818,5.694400000000004,4,66.73003775307771,4,0.0,94.26100000000004,23270.33372,-0.25004,-24.5605,0.7788,6.1218,-18.1214,8.0,13.0,0.0,0.0,8.0,0.0,3535,-1.83877
168.022,51.00296,282.166,258.23,1.942761255,4.269714923,2.366000000000001,2,0.0,2,7.109797541277533,69.87160000000002,13261.0645,-0.62969,-14.1691,3.6625,5.5573,-81.1342,8.0,5.0,0.0,0.0,2.0,0.0,3536,5.70375
124.094,62.46712,206.01,170.5981,2.647573122,5.196310713,1.0211,1,11.600939890232516,1,5.733667477162185,44.3823,5584.27846,-0.75162,-2.3035,2.9335,2.2189,-56.1584,3.0,3.0,1.0,1.0,2.0,1.0,3537,7.49554
160.667,50.45904,269.294,212.6785,8.70284327,5.896592364,2.7419200000000004,1,17.667306958694127,1,19.41213256936071,58.89470000000003,9850.9546,-0.50546,0.6182,2.6635,5.8822,-53.2874,3.0,3.0,1.0,1.0,2.0,1.0,3538,4.24763
212.889,48.70176,363.153,305.3311,2.518987929,5.408291329,2.5273200000000005,0,0.0,0,32.2090176252307,79.26100000000005,20114.46308,-0.75707,7.6462,4.493,9.6126,-88.146,3.0,1.0,0.0,0.0,0.0,0.0,3539,3.11257
140.069,95.35336,241.684,214.24,10.06198518,5.489533685,0.0936,1,0.0,1,5.733667477162185,51.85690000000002,8981.14959,-0.93055,-2.0398,3.4098,4.6475,-67.7255,2.0,4.0,0.0,0.0,4.0,0.0,3540,9.43348
232.225,70.33304,419.306,356.4411,3.659641593,6.138056592,5.753300000000007,1,53.67515733506696,1,13.213763929025836,100.06930000000008,32599.82448,-0.86263,14.0458,3.3094,10.0268,-74.087,4.0,2.0,0.0,0.0,0.0,0.0,3541,2.63906
247.796,28.0328,447.012,368.5582,1.682359644,5.894235775,6.408400000000008,2,79.65536587137142,2,0.0,115.17560000000007,40016.59572,-0.81235,4.6464,2.0032,8.5796,-47.4064,8.0,4.0,0.0,0.0,0.0,0.0,3542,-7.21428
146.038,48.57624,245.426,197.23,4.500865499,5.004386532,2.914480000000001,2,24.26546827384644,2,7.109797541277533,59.81700000000003,10252.1744,-0.25798,-11.5274,1.547,5.7944,-32.4037,4.0,6.0,0.0,0.0,4.0,0.0,3543,2.6174
167.41,75.64672,287.011,263.32,9.606443376,5.21536604,1.4889,1,6.06636706846161,1,17.08655545113561,70.68020000000003,15753.24601,-0.89945,-7.3263,3.4919,6.6535,-68.0846,3.0,8.0,0.0,0.0,5.0,0.0,3544,7.21524
169.605,42.80232,303.087,275.35,4.237720641,5.726333818,1.8884,1,30.33183534230805,1,7.04767198267719,75.08880000000005,17937.35933,-0.60777,-0.5545,3.2097,8.0848,-69.0552,1.0,5.0,0.0,0.0,2.0,0.0,3545,9.21034
150.512,287.94288,250.993,214.22,17.71070026,5.733087688,3.177100000000001,2,24.26546827384644,2,0.0,59.91730000000002,10759.35225,-0.45534,-9.8905,2.174,5.5647,-50.3292,3.0,9.0,0.0,0.0,4.0,0.0,3546,2.82731
293.509,63.3876,474.405,484.7683,10.48218017,3.737315447,8.481719999999997,4,77.26738914992882,4,5.316788604006331,130.39299999999997,48225.23562,-0.68501,-15.8642,3.7645,8.0884,-79.4973,11.0,11.0,3.0,3.0,4.0,3.0,3547,-4.62537
82.345,33.93224,139.482,94.12,2.815215884,5.775640331,0.6638,0,6.06636706846161,0,5.733667477162185,28.6494,2281.10162,-0.43011,-3.149,1.7368,2.1557,-30.8792,1.0,4.0,0.0,0.0,1.0,0.0,3548,13.69898
175.762,73.38736,292.331,241.25,11.89100472,3.961508811,0.8949999999999999,0,12.152040213667762,0,0.0,66.20890000000001,13324.19474,-0.55872,-10.3115,3.4163,5.9423,-68.7041,3.0,8.0,0.0,0.0,2.0,0.0,3549,3.91202
166.349,44.09936,292.131,244.3328,4.463592381,5.086992995,3.208300000000002,2,42.46456947923127,2,0.0,74.43360000000004,16452.32586,-0.54969,0.3609,2.033,6.5236,-47.208,3.0,7.0,0.0,0.0,4.0,0.0,3550,4.94154
204.875,94.14,355.598,334.3892,12.17461438,4.999570931,2.1747,2,0.0,2,5.733667477162185,87.71240000000003,24577.38347,-1.10767,-5.9129,4.2166,7.8902,-86.767,4.0,8.0,0.0,0.0,8.0,0.0,3551,2.81894
233.33,97.98928,409.774,442.43,7.118990164,4.044079899,-0.5944999999999991,1,18.71166982052172,1,14.09534396535438,110.96440000000008,37978.63824,-1.57326,-9.4861,7.3036,8.2008,-153.4971,10.0,3.0,0.0,0.0,2.0,0.0,3552,8.9293
261.792,117.23568,437.165,458.4598,5.483038233,3.339442873,4.607400000000004,4,42.46456947923127,4,0.0,113.36600000000004,41061.17512,-1.26603,-16.7966,5.0513,8.0364,-109.7096,9.0,11.0,0.0,0.0,6.0,0.0,3553,12.25298
109.961,45.89848,193.966,137.18,2.444004795,6.134181345,0.8933999999999995,1,12.13273413692322,1,6.544756405912575,40.86520000000001,4971.51749,-0.52448,0.0471,2.0585,3.4897,-41.0475,2.0,4.0,0.0,0.0,4.0,0.0,3554,9.24956
152.237,54.30832,256.662,238.6731,3.4756977,4.932501088,2.3219,1,11.600939890232516,1,6.606881964512918,61.440700000000014,11148.0328,-0.43328,-4.3192,2.9352,5.8941,-60.3938,4.0,3.0,1.0,1.0,2.0,0.0,3555,5.41615
217.98,81.08592,373.084,345.4154,4.245436723,5.243022891,2.8997400000000013,1,0.0,1,14.219595082555069,93.02110000000005,26988.13478,-0.76584,-8.3374,3.96,8.7702,-79.5165,8.0,4.0,0.0,0.0,3.0,0.0,3556,4.41037
165.412,84.60048,288.603,274.2726,7.234256479,4.755080583,2.3245000000000013,2,12.13273413692322,2,0.0,72.1947,16058.58068,-0.80776,-8.3759,3.9189,6.3865,-88.1343,6.0,6.0,0.0,0.0,4.0,0.0,3557,4.81213
183.03,90.83464,317.764,293.3398,10.85689611,5.398794822,1.8633,1,0.0,1,17.06264430612719,77.06890000000003,18722.6165,-1.08455,-6.5051,4.6673,7.6735,-92.0044,4.0,7.0,0.0,0.0,6.0,0.0,3558,3.58345
119.766,30.20848,207.553,136.2,1.541020729,6.337816235,2.3174600000000005,1,12.13273413692322,1,0.0,42.31780000000001,5279.87557,-0.31031,-0.2538,0.9586,3.7182,-22.4252,4.0,2.0,0.0,0.0,2.0,0.0,3559,7.36518
123.191,95.31152,208.8,176.18,10.74157739,5.845603289,0.1427999999999997,1,18.19910120538483,1,5.733667477162185,48.5971,6712.855,-0.77858,-9.1527,3.2355,3.2126,-59.8605,3.0,5.0,0.0,0.0,2.0,0.0,3560,6.39693
144.306,32.76072,233.483,207.06,0.003732464,5.507619742,3.010600000000002,1,23.20187978046503,1,14.219595082555069,49.56600000000002,7137.62134,-0.19446,1.5315,1.7332,4.3894,-39.3799,4.0,2.0,2.0,2.0,0.0,2.0,3561,2.07944
102.581,48.70176,171.153,118.14,7.620252771,4.97551442,1.14048,1,6.06636706846161,1,5.733667477162185,35.569399999999995,3570.46037,-0.42495,-8.1069,1.8435,2.6308,-33.0504,2.0,4.0,0.0,0.0,2.0,0.0,3562,8.9872
124.017,29.87376,203.948,195.5714,4.541683384,5.462987059,2.9410000000000007,1,11.600939890232516,1,5.733667477162185,40.8664,4891.15092,-0.44013,2.0402,2.1633,2.4413,-47.4001,3.0,3.0,1.0,1.0,2.0,0.0,3563,6.90776
195.554,70.87696,327.986,300.2672,9.854881137,4.334795068,2.585400000000002,2,0.0,2,7.109797541277533,79.46640000000004,17856.35434,-0.76371,-14.899,4.2743,6.0247,-94.8637,9.0,6.0,0.0,0.0,2.0,0.0,3564,-1.66073
177.187,88.11504,305.508,278.3282,10.95733254,5.214831336,1.4764399999999998,1,0.0,1,10.455762341614273,73.16890000000002,17088.24109,-1.14451,-6.3516,4.195,6.1859,-79.4045,5.0,5.0,0.0,0.0,4.0,0.0,3565,5.29838
279.242,71.04432,456.009,418.4076,0.003460767,2.770223923,4.188800000000004,5,24.26546827384644,5,14.09534396535438,120.50000000000009,39605.88689,-0.74771,-34.0571,4.1875,10.428,-88.6557,16.0,8.0,0.0,0.0,8.0,0.0,3566,-5.20301
294.364,89.16104,535.757,442.6434,3.797916767,4.878671497,3.7646000000000015,1,6.06636706846161,1,0.0,130.00580000000005,51018.36983,-1.31889,8.8552,5.5202,11.1503,-105.9135,2.0,4.0,0.0,0.0,2.0,0.0,3567,4.93447
233.681,71.92296,387.14,403.88,6.784942757,5.216522797,2.7951000000000006,1,11.600939890232516,1,12.862651148024325,95.17600000000004,28383.73574,-0.62402,-3.8558,4.3318,9.3301,-89.5036,6.0,2.0,1.0,1.0,0.0,1.0,3568,-0.16252
117.735,48.61808,201.825,152.15,8.273802845,3.827612668,1.4854200000000002,1,6.06636706846161,1,5.733667477162185,42.24580000000002,4731.30793,-0.43687,-3.0632,2.2379,3.9386,-46.7337,3.0,3.0,0.0,0.0,2.0,0.0,3569,9.21034
168.742,67.86448,285.437,275.2202,11.14232486,3.533174435,2.9522000000000017,2,0.0,2,5.316788604006331,71.1403,13600.59323,-0.5239,-11.1887,3.4779,6.0051,-78.4574,5.0,7.0,0.0,0.0,6.0,0.0,3570,-0.00995
194.435,136.77496,333.155,327.3724,14.92789183,4.610506687,0.3312000000000001,2,0.0,2,11.46733495432437,78.53380000000001,21537.28384,-1.57836,-6.3071,5.4353,5.2449,-106.8481,5.0,7.0,0.0,0.0,6.0,0.0,3571,4.67273
215.877,110.83416,371.048,358.4142,13.19305126,5.470591829,1.86742,2,18.19910120538483,2,10.455762341614273,97.40990000000002,29277.4829,-1.14728,-12.2876,4.821,8.2446,-94.327,6.0,9.0,0.0,0.0,6.0,1.0,3572,11.95752
158.875,119.82976,273.448,282.2734,6.91641132,4.995186358,-0.5538000000000001,1,0.0,1,10.455762341614273,69.34629999999999,14579.47737,-1.38562,-9.0404,5.2951,4.0208,-103.9007,5.0,5.0,0.0,0.0,4.0,0.0,3573,6.18629
220.738,96.14832,386.326,360.3843,14.53410712,4.561945767,2.3071000000000006,1,0.0,1,17.98942254267563,95.61110000000008,25972.34322,-0.85994,-7.3152,4.9811,9.4199,-105.7947,7.0,2.0,0.0,0.0,0.0,0.0,3574,4.09115
152.408,49.49672,263.666,205.256,4.570629106,5.504939963,2.2210399999999995,1,17.696185628620217,1,5.316788604006331,59.84370000000003,10445.33172,-0.54724,-0.1427,2.1908,6.0281,-45.8485,3.0,3.0,0.0,0.0,2.0,0.0,3575,7.64969
233.95,47.40472,403.013,333.3847,2.388325962,5.421351168,3.307520000000002,0,0.0,0,31.203186471701468,88.49500000000006,24966.40577,-0.85117,9.8892,4.518,10.0013,-88.8802,3.0,1.0,0.0,0.0,0.0,0.0,3576,1.37912
237.496,145.89608,419.626,422.443,9.092097277,5.22642176,-2.2187299999999954,0,6.076020106833881,0,19.32609586575195,107.27940000000004,34877.75299,-2.22616,0.3266,9.9074,10.126,-187.5428,2.0,4.0,0.0,0.0,1.0,0.0,3577,3.4012
135.952,21.5476,228.39,156.23,1.323245248,5.180592048,3.456640000000002,2,36.39820241076966,2,0.0,53.42200000000003,7947.22161,-0.14478,-6.3237,0.0,3.7592,-2.8248,4.0,6.0,0.0,0.0,2.0,0.0,3578,0.68813
163.261,22.5936,286.68,212.334,0.000572908,5.15616383,5.086600000000004,2,64.09315120953215,2,0.0,72.12600000000005,14791.4694,-0.24856,-1.8726,0.0,4.8075,-3.4955,4.0,6.0,0.0,0.0,4.0,0.0,3579,2.3979
180.39,85.18624,313.879,292.355,10.70446124,5.084323285,1.8121,1,13.344558822616634,1,10.455762341614273,77.68990000000002,19226.27124,-1.16915,-5.127,4.3006,6.7903,-81.8069,4.0,6.0,0.0,0.0,5.0,0.0,3580,5.52139
119.726,24.76928,212.83,149.233,1.286028005,6.180387783,1.837,1,30.33183534230805,1,7.04767198267719,48.66770000000003,7051.12093,-0.29726,2.5565,1.0742,3.9329,-20.6204,1.0,5.0,0.0,0.0,2.0,0.0,3581,9.49549
122.577,46.10768,204.822,160.18,1.172335756,5.524571627,1.5778999999999996,1,18.19910120538483,1,0.0,45.22880000000002,6210.25622,-0.30164,-8.9303,1.9915,4.0839,-40.1736,2.0,7.0,0.0,0.0,2.0,0.0,3582,7.46737
126.916,26.86128,212.515,159.188,4.069008049,4.82448598,2.2488200000000003,1,18.19910120538483,1,0.0,48.144800000000025,6549.42687,-0.32245,-7.6951,1.4639,3.7083,-30.5575,4.0,5.0,0.0,0.0,4.0,0.0,3583,8.27283
123.241,79.57968,212.711,188.2,6.833358402,5.109138993,0.2188999999999999,1,6.06636706846161,1,5.425791397110385,44.0667,6450.21718,-0.78314,-0.3191,3.3926,3.0045,-67.6332,2.0,4.0,0.0,0.0,2.0,0.0,3584,10.23996
89.254,51.33768,156.236,112.131,5.601552445,7.100742176,0.2104199999999999,0,0.0,0,0.0,29.247499999999988,2704.64534,-0.46881,0.23,2.3083,2.8582,-44.0562,2.0,1.0,0.0,0.0,0.0,0.0,3585,12.24529
123.335,51.8816,209.675,199.1226,7.86718461,3.432821241,0.7908,1,0.0,1,5.733667477162185,45.828,5457.99434,-0.54377,-5.3971,3.1163,2.3878,-66.7477,4.0,2.0,0.0,0.0,0.0,0.0,3586,7.24421
105.107,23.59776,171.828,124.2,2.04547707,6.008249664,2.4085,1,18.19910120538483,1,6.255769183511404,38.22300000000001,4320.44789,-0.10064,-0.297,0.4066,3.0148,-10.6762,1.0,5.0,0.0,0.0,2.0,0.0,3587,6.22654
201.429,51.0448,335.36,292.3473,3.30764178,5.739216239,4.084800000000003,1,0.0,1,19.46953311253724,76.38800000000003,19178.40438,-0.48264,7.5961,2.9024,8.1101,-64.6746,2.0,4.0,0.0,0.0,4.0,0.0,3588,1.30303
143.799,90.87648,246.6,238.2636,8.426352945,5.452790675,0.7926999999999997,1,0.0,1,10.455762341614273,60.250600000000006,11694.89133,-1.13867,-8.1566,4.1869,4.274,-79.1123,3.0,6.0,0.0,0.0,4.0,0.0,3589,7.48446
186.307,92.17352,320.797,293.3398,11.12526606,5.398904756,1.8633,1,0.0,1,17.06264430612719,77.06890000000003,18792.10677,-1.08038,-6.513,4.3128,6.7267,-85.3077,4.0,7.0,0.0,0.0,5.0,0.0,3590,5.45959
165.358,105.646,283.337,265.2892,12.13822947,5.524146585,0.4417999999999999,1,0.0,1,16.189429818776457,68.10730000000001,14564.46301,-1.37593,-8.5419,4.9381,4.4456,-91.6527,4.0,6.0,0.0,0.0,5.0,0.0,3591,7.52835
165.167,46.4424,295.687,234.34,3.928993786,5.954594388,2.5837400000000006,1,32.04657560476608,1,24.95105782174405,72.33370000000004,15327.98769,-0.56608,4.8561,2.5307,6.7734,-49.1603,3.0,3.0,0.0,0.0,2.0,0.0,3592,8.31874
199.202,95.85544,335.671,328.3418,9.320886032,2.942496576,1.5101999999999998,2,24.26546827384644,2,5.733667477162185,84.3619,22925.49823,-1.05774,-14.3817,4.2905,6.7445,-88.8106,7.0,9.0,0.0,0.0,7.0,0.0,3593,3.80669
207.131,61.12824,365.281,297.3962,4.752771471,5.700975242,4.332900000000004,2,44.179309741689295,2,5.316788604006331,90.13550000000004,23958.6731,-0.68648,-3.2404,2.5848,7.7578,-56.4508,4.0,8.0,0.0,0.0,6.0,0.0,3594,-4.81589
93.763,43.0952,153.07,115.15,6.71855562,6.42386622,0.74482,0,11.336785877934735,0,0.0,29.676699999999997,2492.43563,-0.30883,-1.7434,1.3547,1.9442,-26.5875,2.0,1.0,0.0,0.0,0.0,0.0,3595,10.1346
154.429,43.84832,255.557,223.23,3.525936269,3.354624113,2.0442,2,36.39820241076966,2,5.733667477162185,64.16140000000001,12027.30324,-0.59039,-14.6173,2.5271,4.5891,-52.8568,7.0,7.0,0.0,0.0,4.0,0.0,3596,-1.20397
123.295,74.39152,212.42,187.21,8.263550097,5.238941453,0.8239200000000002,1,6.06636706846161,1,5.733667477162185,45.406000000000006,6793.60213,-0.83962,-0.3278,3.066,4.2411,-62.7439,3.0,3.0,0.0,0.0,2.0,0.0,3597,8.13447
112.971,57.61368,194.11,152.1524,11.55383049,4.086222739,1.4854200000000002,1,0.0,1,5.733667477162185,42.24580000000001,4730.37979,-0.43823,-3.0665,2.2319,3.9873,-46.6225,3.0,3.0,0.0,0.0,2.0,0.0,3598,5.30911
167.863,81.75536,290.349,267.302,10.29287561,5.448905704,1.6744399999999997,1,0.0,1,10.455762341614273,67.63990000000003,14759.43578,-1.11421,-6.2363,4.0784,5.7464,-79.4801,5.0,4.0,0.0,0.0,4.0,0.0,3599,7.42584
161.678,105.06024,278.084,265.2892,12.27193704,5.11562864,0.4417999999999999,1,0.0,1,16.189429818776457,68.10730000000001,14547.59238,-1.35375,-8.5439,5.2272,4.7986,-97.3207,4.0,6.0,0.0,0.0,4.0,0.0,3600,4.41871
161.404,29.95744,288.871,206.33,1.499745648,6.200441687,3.987200000000003,1,53.67515733506696,1,0.0,65.50680000000006,12912.68399,-0.44615,5.4422,0.9808,4.8256,-23.5068,3.0,3.0,0.0,0.0,2.0,0.0,3601,3.55535
231.865,115.39472,416.575,436.42,3.392015079,4.687944889,-0.2023999999999999,2,12.13273413692322,2,6.606881964512918,104.92510000000004,35033.15241,-1.54079,-0.9721,8.039,11.1648,-179.0989,6.0,6.0,0.0,0.0,4.0,0.0,3602,6.90776
186.342,66.48376,306.688,286.3016,1.86400807,4.085766131,2.8781000000000008,2,12.13273413692322,2,6.606881964512918,78.73180000000005,17205.60779,-0.51365,-13.8028,2.8548,6.3603,-64.5977,6.0,7.0,0.0,0.0,4.0,0.0,3603,2.92316
241.117,119.4532,422.636,448.39,5.104792778,4.355727165,0.4887000000000004,2,0.0,2,0.0,107.5626,34977.27106,-1.56614,-9.903,8.0318,8.8872,-177.6611,10.0,5.0,0.0,0.0,2.0,0.0,3604,4.15888
158.192,90.03968,271.673,248.299,8.765760645,5.053492769,1.6837999999999995,2,12.13273413692322,2,11.46733495432437,67.16060000000002,14517.2729,-0.95472,-8.2366,3.5571,5.1344,-69.8176,4.0,8.0,0.0,0.0,4.0,0.0,3605,4.33598
107.968,45.8148,180.592,145.16,5.115273209,5.133758235,1.5280999999999991,1,18.19910120538483,1,0.0,44.568700000000014,5269.5629,-0.33329,-8.7002,1.5312,3.395,-31.9382,3.0,6.0,1.0,0.0,3.0,0.0,3606,6.16542
224.865,157.36024,385.705,420.4602,15.91394352,4.66576134,1.2425999999999997,2,0.0,2,20.911524683228546,105.3578,35874.83779,-1.89774,-13.7036,7.0919,7.9841,-136.2791,6.0,10.0,0.0,0.0,8.0,0.0,3607,3.98906
184.234,43.22072,315.2,277.193,3.013454024,5.657258768,2.997100000000001,1,23.20187978046503,1,12.27842388307476,73.58990000000001,15918.93423,-0.77928,8.7272,3.5313,4.7684,-70.5281,5.0,2.0,2.0,2.0,0.0,2.0,3608,4.7185
195.227,81.92272,332.479,342.3502,3.070140414,4.413443089,5.056400000000004,4,60.6636706846161,4,0.0,100.80860000000006,28557.98695,-0.67651,-21.2698,2.9811,7.0637,-69.1344,8.0,12.0,0.0,0.0,8.0,0.0,3609,7.6009
118.381,29.74824,194.665,158.59,3.997754018,6.039558094,2.0542,1,11.600939890232516,1,7.109797541277533,39.66880000000002,4588.74251,-0.26161,-1.0267,1.6602,3.4307,-37.9911,3.0,3.0,1.0,1.0,2.0,0.0,3610,8.51719
127.089,65.39592,217.393,187.21,6.742047041,5.215031884,0.8239199999999998,1,6.06636706846161,1,5.733667477162185,45.40600000000001,6803.67052,-0.84225,-0.3294,2.8436,3.4181,-58.5186,3.0,3.0,0.0,0.0,2.0,0.0,3611,10.37349
136.535,45.43824,219.711,205.04,2.874588967,4.869059614,1.6745,1,23.20187978046503,1,5.733667477162185,49.3923,6907.81655,-0.75257,-0.7729,2.9027,1.512,-56.3113,4.0,2.0,2.0,2.0,0.0,1.0,3612,7.43838
231.657,29.53904,414.42,340.51,1.569091037,5.885371662,5.900440000000007,2,76.93479445538416,2,0.0,105.89360000000008,33771.58047,-0.75973,2.42,1.9398,8.1893,-45.7408,8.0,4.0,0.0,0.0,0.0,0.0,3613,-3.91202
145.159,47.4884,249.432,220.2274,4.562117148,4.618302209,0.2433199999999999,0,0.0,0,6.606881964512918,58.653600000000026,10091.01812,-0.72056,-4.9267,3.763,6.2188,-77.399,5.0,3.0,0.0,0.0,1.0,0.0,3614,7.49554
189.411,51.12848,313.494,278.3205,2.630435242,5.824916366,3.6130200000000015,1,0.0,1,20.47536426606647,71.89100000000003,17002.51198,-0.44301,6.3475,2.7339,7.3728,-60.3523,3.0,3.0,0.0,0.0,2.0,0.0,3615,2.01602
223.998,61.75584,382.827,331.4,6.740791129,5.245128237,3.675620000000001,1,42.10337333007144,1,11.486521083908974,97.11140000000005,26851.43229,-0.88054,-3.0812,3.8981,8.4035,-77.636,5.0,4.0,0.0,0.0,2.0,0.0,3616,3.01553
158.14,49.9988,279.043,217.31,5.020189186,5.964198298,3.372620000000002,1,26.83757866753348,1,0.0,65.59780000000003,13020.61852,-0.49777,-0.8005,1.8975,6.4567,-39.0906,5.0,1.0,0.0,0.0,0.0,0.0,3617,2.48491
131.331,49.87328,224.425,164.21,6.434502121,6.137885484,1.7801,1,18.19910120538483,1,19.41213256936071,49.14770000000003,6885.54924,-0.48225,-1.912,2.3886,5.2971,-46.6003,1.0,5.0,0.0,0.0,2.0,0.0,3618,8.30152
159.529,99.03528,271.365,265.2862,12.88219597,4.728236537,0.5972000000000002,1,6.06636706846161,1,5.733667477162185,65.21970000000002,14605.44669,-0.95281,-8.664,3.8465,5.5505,-76.8937,3.0,8.0,0.0,0.0,5.0,0.0,3619,6.9566
103.346,31.46368,178.983,122.17,1.498436254,6.246317848,2.00904,1,6.06636706846161,1,0.0,37.5808,4151.1082,-0.27302,-1.252,0.9058,3.2146,-21.3684,3.0,3.0,0.0,0.0,2.0,0.0,3620,8.468
197.822,93.42872,344.925,321.3964,12.95546035,5.546040606,1.7057999999999998,1,0.0,1,28.445184884289905,87.25590000000003,23421.89097,-1.27123,-4.3629,4.9723,7.7871,-93.2084,4.0,6.0,0.0,0.0,5.0,0.0,3621,3.73765
107.96,28.61856,183.134,161.1263,3.253479346,5.708004763,2.2876,1,12.13273413692322,1,5.733667477162185,35.8564,3808.17121,-0.45205,0.5057,2.0557,2.7622,-45.0934,2.0,4.0,0.0,0.0,2.0,0.0,3622,8.13153
106.878,67.73896,183.732,153.1402,10.97614756,4.278360529,0.7591999999999999,1,0.0,1,11.46733495432437,41.9212,4466.16209,-0.68534,-4.2595,2.9975,2.2808,-58.7091,3.0,3.0,0.0,0.0,2.0,0.0,3623,6.90776
130.249,67.86448,209.862,189.2468,9.392358641,5.039888157,1.6721100000000002,0,0.0,0,0.0,45.515800000000006,6556.19721,-0.38785,-0.8173,2.1813,3.526,-45.2785,2.0,1.0,0.0,0.0,0.0,0.0,3624,7.63037
196.41,30.66872,339.358,276.3254,4.908812867,5.405079839,4.983000000000004,2,37.61002709646307,2,6.606881964512918,76.95800000000003,17583.48217,-0.33389,-2.1999,1.6402,6.9567,-41.4739,6.0,6.0,0.0,0.0,6.0,0.0,3625,-3.86323
157.774,51.33768,269.584,226.2774,6.073213692,5.67737806,3.164100000000001,2,36.39820241076966,2,11.947581713527669,69.47870000000003,13954.57095,-0.51543,-8.6889,2.3143,6.5706,-46.9553,2.0,10.0,0.0,0.0,4.0,0.0,3626,5.45873
144.761,73.51288,255.513,228.3086,10.24557185,5.644447913,1.2993,1,13.847474399381248,1,18.82318028898733,60.961200000000034,12112.3892,-0.85056,3.1917,3.3528,6.667,-66.1362,2.0,4.0,0.0,0.0,4.0,0.0,3627,6.28265
108.098,36.65184,187.329,138.17,3.462598096,6.029749418,1.192919999999999,1,17.696185628620217,1,0.0,38.76660000000001,4574.20119,-0.4102,-0.2098,1.8191,3.8339,-41.2118,3.0,3.0,0.0,0.0,2.0,0.0,3628,11.11245
118.695,93.01032,203.905,172.2,11.18273063,5.673240023,-0.0837999999999999,1,0.0,1,5.733667477162185,42.2276,5950.59228,-0.95675,-1.1763,3.2343,2.9444,-62.6669,2.0,4.0,0.0,0.0,4.0,0.0,3629,8.92266
178.916,96.10648,306.925,278.3252,10.50808757,5.574551894,2.0782,2,0.0,2,17.565559882891808,74.65690000000002,17436.39117,-0.96291,-7.5774,3.821,6.607,-77.4871,4.0,8.0,0.0,0.0,8.0,0.0,3630,2.79661
133.084,41.4216,223.222,188.1824,3.780587332,4.304716403,2.2436000000000003,2,24.26546827384644,2,0.0,52.57210000000001,7811.33481,-0.52587,-9.526,2.2513,3.7398,-51.3751,4.0,6.0,0.0,0.0,2.0,0.0,3631,6.90776
125.349,30.66872,219.887,150.22,1.418767113,6.132826356,2.824020000000001,1,31.543660028001465,1,0.0,46.93280000000004,6533.98389,-0.33881,0.9784,0.9481,3.9238,-22.6103,3.0,3.0,0.0,0.0,2.0,0.0,3632,7.41457
172.778,48.65992,295.52,258.28,10.19451544,4.416429268,2.985800000000001,1,0.0,1,7.109797541277533,72.77700000000003,14683.24439,-0.4459,-10.086,2.6741,7.013,-59.5162,6.0,5.0,0.0,0.0,2.0,0.0,3633,3.68888
134.3,21.71496,228.167,156.23,0.001412733,5.181303898,3.456640000000002,2,47.52510539416365,2,0.0,53.42200000000003,7939.29988,-0.1456,-6.3221,0.0,3.7242,-2.7984,4.0,6.0,0.0,0.0,4.0,0.0,3634,0.69315
302.054,83.17792,528.373,476.5742,4.774630323,5.371681111,5.146400000000004,2,37.10711151969846,2,23.72309001983781,134.08939999999998,52792.82187,-1.3149,-8.86,5.6784,13.6166,-116.0854,6.0,8.0,0.0,0.0,8.0,0.0,3635,-4.80119
186.044,79.41232,311.418,286.2404,7.534188253,4.323797853,2.2824000000000018,2,0.0,2,0.0,74.5792,15724.99255,-0.86031,-15.9174,4.4022,4.6955,-97.9477,9.0,6.0,0.0,0.0,2.0,0.0,3636,4.25226
