molindx,Temperature,logS,rdf_eeq,rdf_alp,sdc,sdx,sa,dga,dgp,dgtot
3373,293.15,4.82028,-0.39646,9443.81883,4.5408,0.6382,0.991,3.2108,-23.8935,-20.6827
3374,298.15,-1.74374,-0.16749,10920.58113,4.5329,0.0,0.0,-6.708,-3.5337,-10.2417
3375,298.15,8.51719,-0.43843,14771.03039,5.0391,0.6224,0.9167,6.6267,-22.9097,-16.283
3376,310.15,5.19304,-0.94131,15830.39139,5.1139,2.4197,3.7618,-6.7789,-73.5401,-72.7103
3377,298.15,5.18736,-0.72498,16719.35147,8.8917,0.0,3.8648,2.2145,-75.3296,-37.5154
3378,293.15,4.3386,-0.32384,11092.03043,5.8859,0.0,1.4947,0.9637,-34.6156,-26.9207
3379,310.15,3.43385,-1.27514,22660.91057,5.9138,3.7214,4.8392,-7.1198,-99.9175,-94.1459
3380,293.15,9.61581,-0.54526,12550.31049,7.4543,0.8923,3.8756,-8.375,-81.9058,-72.5011
3381,298.15,3.20275,-0.1178,6547.83938,3.4438,0.0,0.0,-7.3188,-2.8292,-10.148
3382,293.15,5.07517,-0.61864,6538.56115,3.1063,1.986,2.5828,-8.0866,-51.0559,-56.0144
3383,290.15,8.9872,-0.34387,6534.33666,4.0885,0.6184,0.98,0.9794,-23.3024,-22.3231
3384,293.15,-7.75091,-0.18607,15509.82508,3.1802,0.0,1.566,-7.8201,-36.4269,-41.3716
3385,293.15,5.95064,-0.4387,19285.02224,8.0825,0.5252,2.9373,-3.8254,-63.0109,-66.8363
3386,295.15,5.78439,-0.96217,17899.18942,8.4459,1.2195,4.626,1.3559,-90.9565,-73.6814
3387,297.15,6.98998,-0.29685,8129.9676,6.2753,0.0,1.6796,0.5562,-38.8388,-38.2826
3388,298.15,10.77896,-0.50811,20510.74727,10.1053,0.0,4.3716,3.062,-90.7424,-72.3223
3389,298.15,7.00307,-0.45081,7248.01087,5.712,0.887,2.327,-0.8939,-52.4301,-53.324
3390,293.15,-1.20397,-0.71141,23213.73843,8.4233,1.0338,4.1524,-11.933,-87.7503,-86.6728
3391,298.15,7.24451,-0.84219,11261.94425,3.724,2.8163,3.048,0.9088,-63.7957,-56.5686
3392,303.15,6.5903,-0.40582,3669.05051,3.2704,1.5615,2.1508,-4.0631,-45.1257,-43.4506
3393,297.15,3.8221,-0.64394,26399.73187,8.3401,1.4522,2.6816,1.7533,-62.2481,-60.4948
3394,296.15,-4.5469,-0.20004,4741.34501,4.9294,0.0,1.7934,-3.1181,-39.2895,-36.6258
3395,293.15,6.44833,-0.80244,19287.20079,7.2544,2.1035,3.721,-6.9853,-82.6387,-85.7526
3396,298.15,2.81544,-0.44909,9358.80878,5.4234,0.9814,2.332,-8.5018,-52.8812,-61.383
3397,310.15,4.64441,-1.52555,21688.25292,4.8845,4.8227,5.1199,-6.336,-99.527,-96.219
3398,293.15,4.77067,-1.11447,11075.93972,4.2147,3.3834,4.5035,-4.6304,-77.2248,-66.5787
3399,310.15,7.09008,-1.2639,8638.28825,3.1841,4.4031,4.2593,-3.2195,-82.3964,-80.4284
3400,298.15,4.76217,-1.12167,27120.70524,7.9197,3.8315,4.5618,-0.9136,-94.2624,-95.176
3401,298.15,5.18178,-0.2034,6429.03701,4.5947,0.0,0.7776,-1.4867,-19.2632,-20.7499
3402,298.15,7.45347,-0.97908,14786.32844,5.8486,2.3485,3.9724,-6.2519,-77.5356,-74.1006
3403,293.15,6.03309,-0.30839,5279.23886,3.5885,0.7791,1.601,-8.693,-33.4684,-42.1614
3404,293.15,5.70378,-0.56137,22826.00153,7.1224,1.3799,3.5691,-1.7599,-73.0201,-66.0253
3405,297.15,5.9914,-1.18011,16318.29208,4.1855,3.7616,4.4524,-8.6493,-88.2176,-95.8978
3406,310.15,7.00407,-1.05996,17903.18098,7.0553,2.4854,4.7127,-6.5654,-91.7413,-81.6057
3407,298.15,6.90776,-0.888,48354.26495,11.2338,1.3381,3.4571,-10.8359,-79.6612,-81.0753
3408,293.15,5.79909,-0.32851,6532.99191,3.9809,0.6599,0.9698,0.9772,-23.0158,-22.0386
3409,298.15,5.93754,-0.94395,12870.12046,5.1148,2.5161,3.8393,-7.2563,-75.2264,-73.1989
3410,298.15,2.50951,-1.08109,29727.85923,8.9265,2.489,6.1724,-15.713,-127.9518,-130.4372
3411,297.15,2.27316,-0.29105,24236.63857,6.9176,0.0,0.9391,-6.0794,-20.2657,-26.3451
3412,310.15,4.60508,-1.19111,21542.16716,6.8155,2.3438,4.2216,-4.0152,-80.5878,-73.8218
3413,293.15,3.91195,-0.32664,11958.22282,5.3826,0.4771,2.1939,2.6337,-42.7986,-33.8194
3414,281.15,5.29842,-0.52686,15909.52902,6.6512,0.8265,3.4262,-17.1178,-70.3002,-81.3632
3415,298.15,3.0909,-1.18719,21823.23837,9.5723,0.7663,4.6669,7.9628,-89.4317,-40.079
3416,293.15,12.17303,-0.39622,3518.00941,3.3223,1.4821,1.7655,-2.5814,-39.7684,-42.3498
3417,297.15,7.09008,-0.40529,3670.22548,3.2123,1.5873,2.153,-4.0625,-45.1586,-43.4302
3418,291.15,2.26187,-0.43243,10346.66445,7.0763,0.0,3.4771,-8.1497,-73.8623,-55.9976
3419,293.15,9.2873,-0.80156,5500.24295,3.1615,2.7359,2.8874,-1.3304,-59.421,-54.7552
3420,298.15,3.04262,-0.87236,16607.09717,5.4686,2.3504,3.3727,-6.7218,-68.798,-68.0782
3421,310.15,6.28227,-1.23385,15569.28003,6.3002,2.8656,4.3919,1.0726,-85.7023,-78.9333
3422,303.15,7.06476,-0.41695,7189.82752,4.8576,0.5512,1.6815,-0.5734,-34.8184,-35.3918
3423,293.15,3.74005,-0.39091,10997.6818,4.5989,0.655,0.9256,4.4072,-22.8368,-18.4297
3424,298.15,4.56435,-0.39551,10297.09615,6.539,0.0,2.5932,6.2836,-57.654,-31.5129
3425,298.15,2.08069,-0.14308,7936.91615,3.7695,0.0,0.0,-6.2088,-3.0274,-9.2363
3426,293.15,2.07933,-0.91278,37263.28613,12.5536,0.0,5.0948,6.0366,-106.1417,-60.0795
3427,298.15,6.36303,-0.32577,6544.92399,3.6977,0.6656,0.9175,1.0974,-21.9405,-20.8431
3428,293.15,6.80244,-0.56396,9043.66633,5.4587,1.3435,2.9057,-2.3449,-55.3313,-54.2731
3429,295.15,8.51767,-1.03355,9658.74694,5.2607,2.486,3.8528,-2.3491,-77.6142,-69.7192
3430,292.15,12.06906,-0.82918,22775.26915,7.0521,2.0286,3.7183,-13.1618,-78.8559,-83.4664
3431,310.15,4.80392,-0.9387,16894.77324,5.0677,2.4173,3.7253,-6.5151,-72.5057,-71.9097
3432,298.15,6.86693,-0.32439,6532.58576,3.8572,0.6857,0.9285,1.09,-22.4251,-21.3351
3433,297.15,-3.94765,-0.70354,27966.91592,10.4118,1.1004,4.8846,-7.0126,-104.2663,-99.3777
3434,293.15,0.43178,-0.46644,16822.20369,5.4208,0.6475,0.9372,7.7502,-23.5571,-15.8069
3435,298.15,-4.77833,-0.19427,13523.48289,3.4127,0.0,1.4568,-9.3536,-34.1208,-39.8139
3436,303.15,4.09434,-0.71124,25336.69913,9.477,0.7746,3.6234,-9.6389,-77.7472,-67.6033
3437,298.15,1.94596,-0.43716,14609.76091,5.1471,0.6502,0.9387,6.6249,-23.4447,-16.8199
3438,288.15,6.55108,-0.64752,5262.69034,2.9485,3.039,3.0997,-2.8496,-58.3541,-61.2037
3439,298.15,8.70781,-0.28081,4150.79974,3.4388,0.669,0.9423,-1.2495,-22.0942,-23.3437
3440,293.15,2.27213,-1.13539,31862.74095,8.714,2.3953,4.3642,-14.838,-90.0794,-97.1987
3441,310.15,3.61092,-1.01076,16164.77358,6.0739,2.6224,4.4014,-9.2809,-89.5207,-88.3851
3442,310.15,5.63471,-1.30718,16433.59694,5.9211,3.5797,4.7506,1.2283,-89.4196,-81.7199
3443,298.15,4.10099,-1.14879,15874.93743,6.5475,2.3917,4.7864,-7.6723,-92.0054,-84.0076
3444,293.15,4.54436,-0.35329,7202.33394,3.3607,0.8882,1.4923,-13.7137,-31.1866,-44.9003
3445,298.15,5.59091,-0.95749,13811.24988,5.329,2.4574,3.6449,-8.3123,-71.0865,-72.5869
3446,310.15,3.91202,-0.42377,34544.14114,8.5998,0.3891,1.0246,-6.5746,-23.8624,-30.437
3447,298.15,4.27667,-0.1893,7138.13385,4.4012,0.0,1.7104,1.5322,-39.0024,-33.5903
3448,298.15,5.18736,-0.71474,16727.0048,8.6929,0.0,3.7772,2.2058,-73.4636,-37.2142
3449,310.15,3.97019,-1.21798,18030.13972,7.1543,2.447,4.8419,-6.5491,-93.5333,-84.0264
3450,298.15,9.71716,-0.25052,6544.63941,4.5911,0.0,1.5589,-7.7103,-32.4148,-40.1251
3451,291.15,1.09867,-0.46895,16459.78368,5.8024,1.0223,3.5942,-9.3339,-76.4124,-73.1328
3452,298.15,8.82077,-0.86621,32472.50605,8.9617,1.2254,3.3191,1.7564,-64.1008,-62.3444
3453,298.15,8.49699,-0.27135,4144.0691,3.2294,0.6877,0.9011,-1.1379,-21.4909,-22.6288
3454,293.15,3.04452,-0.94508,26287.56893,9.9289,2.2087,5.2013,-8.4657,-108.4312,-108.2021
3455,293.15,2.39797,-0.43971,23718.05778,8.4396,0.0,2.7202,-2.4885,-59.251,-49.0627
3456,298.15,7.09008,-0.39103,5875.40555,4.505,0.5517,1.6761,-1.6828,-34.4783,-36.1611
3457,300.15,0.09512,-0.11435,11096.32573,4.0441,0.0,0.0,-17.2509,-3.4609,-20.7118
3458,298.15,8.0904,-0.29841,5274.21629,3.5287,0.6866,0.9151,-0.0218,-21.9459,-21.9677
3459,298.15,5.78072,-0.78603,14680.37623,7.2159,0.9963,3.7645,1.2178,-73.0049,-57.8912
3460,293.15,6.11589,-0.53919,19539.44147,7.2293,0.9704,3.1553,-4.9112,-72.5904,-72.6889
3461,287.15,8.51719,-0.89491,12863.19308,3.8719,4.7311,4.2579,-10.9452,-94.749,-105.6942
3462,318.15,7.73193,-0.69291,5586.26301,3.5033,2.2318,2.5672,-2.8679,-49.2195,-52.0874
3463,293.15,8.10168,-0.27156,9090.9493,4.1599,0.5839,1.0329,-5.0703,-20.4826,-25.5529
3464,280.15,9.4572,-0.80126,5503.05983,3.0864,2.7486,2.8766,-1.3309,-59.2329,-54.4547
3465,293.15,5.99146,-0.4945,6528.79424,4.9742,0.7046,2.3515,0.4968,-48.0735,-38.2312
3466,293.15,6.32025,-0.31834,5286.43861,3.3356,1.0014,1.5297,-8.6918,-31.9715,-40.6633
3467,310.15,5.2039,-1.18241,15865.08017,6.4486,2.5272,4.7041,-7.6603,-90.7528,-83.4995
3468,298.15,-3.7297,-0.98675,44675.56699,13.404,0.8121,5.6095,-15.1155,-113.9694,-107.2888
3469,298.15,4.86752,-0.5361,11754.55483,6.4768,1.3436,2.6339,1.8777,-59.5779,-57.7002
3470,298.15,0.31505,-0.55483,17131.89464,6.3009,1.035,3.1282,-12.4568,-69.9713,-82.4281
3471,298.15,2.15075,-0.40023,21036.82462,9.9833,0.0,2.8134,-4.8327,-66.8613,-63.149
3472,293.15,0.95551,-0.44359,14958.50868,3.8042,1.6521,2.2529,-4.5954,-48.4253,-51.9646
3473,296.15,4.20574,-0.53747,25456.748,8.507,0.4338,2.556,-5.4033,-55.1479,-46.0635
3474,298.15,-0.59784,-0.17085,9481.94291,4.0216,0.0,0.0,-5.0911,-3.1764,-8.2675
3475,298.15,5.12396,-0.35206,7940.36053,4.11,0.6505,0.9178,2.2079,-22.1982,-19.9903
3476,293.15,5.07512,-0.48074,15652.24741,4.0061,1.6898,2.8389,6.3486,-58.6328,-51.4742
3477,298.15,6.11811,-0.63845,13498.72186,7.8847,0.7907,3.5484,-2.1484,-75.7892,-70.2606
3478,310.15,7.02998,-1.08171,12216.3997,5.0176,2.6336,4.2205,-7.2914,-80.7284,-71.5558
3479,293.15,9.82011,-0.84238,12568.06602,6.0933,2.0574,3.8627,-4.7272,-76.4289,-72.1797
3480,293.15,6.32615,-0.17188,4178.2079,3.7104,0.0,0.7822,-1.2278,-18.5759,-19.8037
3481,298.05,9.21034,-1.37011,16871.93533,7.4919,4.8821,6.1997,-0.0512,-125.3266,-125.3778
3482,288.15,7.31329,-0.68155,8671.41871,7.084,0.0,3.9139,-4.9926,-73.331,-42.2501
3483,310.15,5.29826,-1.21799,23898.27205,7.3441,2.3289,4.3155,-2.9095,-82.5225,-74.1921
3484,298.15,9.97581,-0.24468,3153.10249,2.8547,0.7069,0.8918,-2.2487,-21.0959,-23.3446
3485,310.15,6.34564,-0.87819,15173.9078,6.0786,1.3761,3.4745,-6.7712,-66.8161,-57.1962
3486,295.15,2.89037,-0.34226,13455.44853,5.4033,0.6949,0.9091,-5.687,-23.4742,-29.1613
3487,293.15,5.12396,-0.34566,7931.00991,3.8116,0.6751,0.9348,2.2027,-22.4016,-20.1989
3488,310.15,5.14756,-1.14243,17065.04691,6.25,2.4528,4.1811,-6.2388,-79.4113,-75.3581
3489,298.15,2.09433,-0.11533,10261.94903,4.2915,0.0,0.2954,-7.0835,-9.9281,-17.0117
3490,298.15,3.9684,-1.26295,18897.52172,7.6571,2.3728,5.3152,-6.9687,-103.2126,-86.2974
3491,298.15,2.42485,-0.87026,19617.68282,5.5197,2.3893,3.3896,-6.0608,-69.2288,-67.8946
3492,298.15,-2.3015,-0.53967,20542.81822,10.5381,0.0,3.3349,4.6184,-76.5043,-54.5664
3493,302.15,4.21948,-1.16178,20572.1282,6.7281,2.4258,4.2404,-8.5466,-80.7841,-78.6305
3494,298.15,-0.46365,-0.35042,16578.66672,5.7738,0.6834,0.989,-6.8602,-25.2698,-32.13
3495,298.15,7.15462,-0.29737,5258.00877,3.5164,0.6866,0.9102,-0.027,-21.8649,-21.8919
3496,298.15,-1.31273,-0.1411,11824.31632,4.3884,0.0,0.0,-12.7227,-3.6605,-16.3832
3497,298.15,4.09434,-0.3233,8773.92593,4.2638,0.6396,0.9176,-1.116,-22.5801,-23.6962
3498,298.15,6.63595,-0.30533,5277.64873,3.5242,0.6817,0.9259,-0.2567,-21.7156,-21.9723
3499,298.05,10.69422,-1.09553,11433.34635,5.952,4.2477,4.926,-0.3721,-101.1337,-101.5058
3500,293.15,-4.60517,-0.85672,33542.31893,6.0243,2.3484,3.974,-36.046,-83.7112,-119.7572
3501,298.15,7.17005,-1.93496,39206.93831,8.467,8.8953,9.119,-8.3409,-200.5738,-208.9148
3502,298.15,-6.90785,-0.49965,39056.61736,10.7458,0.0,2.3204,-6.4122,-55.5296,-61.9418
3503,298.15,3.64806,-0.20522,9471.36998,4.3806,0.0,0.772,-13.7517,-16.4307,-30.1824
3504,298.15,3.25102,-0.11866,6554.51619,3.4729,0.0,0.0,-7.3177,-2.8422,-10.1599
3505,291.15,3.29578,-0.60433,10258.85507,3.942,2.607,3.6468,-4.8922,-72.0274,-68.821
3506,310.15,6.94698,-0.92985,12883.00698,5.2636,2.4735,3.9577,-7.2533,-77.2219,-74.6962
3507,293.15,-1.20397,-0.88594,23752.7997,8.3478,1.9322,3.7923,-6.3124,-79.616,-79.9759
3508,298.15,-0.47177,-0.56365,17984.95438,5.0761,1.4188,2.876,-5.0738,-60.2649,-64.9773
3509,293.15,0.94104,-0.80631,14311.05085,7.4715,0.8986,4.0828,-12.7587,-78.4215,-67.36
3510,298.15,7.12287,-1.10369,12410.54067,5.086,3.6288,5.0051,-8.2259,-94.2177,-83.8555
3511,293.15,6.14569,-0.23201,5930.88524,5.0379,0.0,1.9773,-6.5005,-41.0206,-39.0758
3512,298.15,6.21661,-0.54234,20817.58205,7.6587,0.6969,2.6906,6.5044,-56.9154,-50.4109
3513,310.15,6.20859,-0.2898,3543.20188,3.6548,0.7466,1.6002,-2.5582,-36.1422,-38.7004
3514,298.15,2.31254,-0.60546,12689.36577,6.1662,1.8923,3.5232,-10.3895,-73.9815,-80.5902
3515,298.15,2.37024,-0.14405,7950.4394,3.793,0.0,0.0,-6.2081,-3.0348,-9.2429
3516,285.15,8.64822,-0.78744,6445.18887,3.1192,3.3452,3.4239,-0.3207,-68.3093,-63.1507
3517,293.15,8.51719,-0.61564,6990.73651,5.6563,1.7513,3.4955,-2.7602,-76.5436,-71.2406
3518,293.15,5.30815,-1.11012,15033.83284,5.6677,2.5022,4.1293,-7.3515,-78.2647,-75.5477
3519,298.15,-4.43966,-0.18201,14954.4374,5.6288,0.0,1.2254,-19.6965,-31.9416,-44.7382
3520,298.15,-4.60517,-0.15722,17340.334,5.735,0.0,0.0,-14.4858,-5.2074,-19.6932
3521,294.15,7.87467,-0.30581,6062.9139,2.3541,1.1005,1.5419,-0.4657,-35.2668,-35.7326
3522,293.15,7.90101,-1.24541,18913.50686,7.7103,2.4596,5.4338,-6.9843,-105.6478,-87.4884
3523,298.15,5.43808,-0.47729,8296.37046,5.4773,0.5979,2.6219,-0.3782,-52.4455,-45.1068
3524,296.15,-5.71383,-0.46001,21271.63728,6.9732,1.2431,2.8361,-14.8811,-62.2568,-68.9828
3525,298.15,-8.51719,-0.19018,15473.79381,3.3825,0.0,1.6561,-7.8195,-38.6371,-43.6178
3526,298.15,4.45318,-1.16082,15854.86535,6.3102,2.5657,4.7568,-7.668,-91.898,-84.1464
3527,298.15,5.36129,-0.57429,12733.02758,5.4704,1.981,3.22,-10.4023,-67.33,-74.081
3528,298.15,6.09807,-1.14526,17118.18466,6.1521,2.4079,4.1977,-6.3495,-79.3244,-75.1777
3529,273.15,9.33256,-0.7758,6828.00829,2.3538,2.7416,2.6551,0.1875,-54.3734,-49.7551
3530,298.15,6.62007,-0.59487,17647.75287,9.7781,0.0,5.0457,-4.4877,-104.1834,-72.9105
3531,300.15,-0.28779,-0.54057,22489.27349,8.0482,0.7952,2.3832,-12.9486,-52.9151,-60.36
3532,293.15,-0.91629,-0.58222,18450.00544,6.5171,1.4768,2.3675,5.8402,-51.3503,-45.5102
3533,298.15,2.99573,-0.66571,15021.55277,5.492,1.3705,2.6621,-6.5146,-56.453,-55.518
3534,298.15,1.02982,-0.2377,11574.34982,5.2332,0.0,0.7151,-7.0177,-18.7088,-25.7265
3535,298.15,-1.83877,-0.25004,23270.33372,6.1218,0.0,0.7788,-24.5605,-18.1214,-42.6819
3536,289.15,5.70375,-0.62969,13261.0645,5.5573,2.1358,3.6625,-14.1691,-81.1342,-95.3033
3537,293.15,7.49554,-0.75162,5584.27846,2.2189,3.2082,2.9335,-2.3035,-56.1584,-58.4619
3538,293.15,4.24763,-0.50546,9850.9546,5.8822,0.6119,2.6635,0.6182,-53.2874,-44.8436
3539,293.15,3.11257,-0.75707,20114.46308,9.6126,0.0,4.493,7.6462,-88.146,-27.4939
3540,310.15,9.43348,-0.93055,8981.14959,4.6475,2.3378,3.4098,-2.0398,-67.7255,-64.662
3541,296.15,2.63906,-0.86263,32599.82448,10.0268,0.6332,3.3094,14.0458,-74.087,-31.3254
3542,298.15,-7.21428,-0.81235,40016.59572,8.5796,1.4089,2.0032,4.6464,-47.4064,-42.76
3543,293.15,2.6174,-0.25798,10252.1744,5.7944,0.0,1.547,-11.5274,-32.4037,-43.9311
3544,310.15,7.21524,-0.89945,15753.24601,6.6535,1.3308,3.4919,-7.3263,-68.0846,-57.2211
3545,288.15,9.21034,-0.60777,17937.35933,8.0848,0.8646,3.2097,-0.5545,-69.0552,-60.1767
3546,298.15,2.82731,-0.45534,10759.35225,5.5647,0.9779,2.174,-9.8905,-50.3292,-60.2198
3547,297.15,-4.62537,-0.68501,48225.23562,8.0884,1.9194,3.7645,-15.8642,-79.4973,-91.9274
3548,294.15,13.69898,-0.43011,2281.10162,2.1557,1.4104,1.7368,-3.149,-30.8792,-34.0282
3549,298.15,3.91202,-0.55872,13324.19474,5.9423,1.9845,3.4163,-10.3115,-68.7041,-79.0156
3550,293.15,4.94154,-0.54969,16452.32586,6.5236,1.1908,2.033,0.3609,-47.208,-46.8471
3551,293.15,2.81894,-1.10767,24577.38347,7.8902,2.1361,4.2166,-5.9129,-86.767,-87.2106
3552,294.15,8.9293,-1.57326,37978.63824,8.2008,6.5249,7.3036,-9.4861,-153.4971,-158.9603
3553,296.15,12.25298,-1.26603,41061.17512,8.0364,3.3861,5.0513,-16.7966,-109.7096,-114.0344
3554,288.15,9.24956,-0.52448,4971.51749,3.4897,1.6679,2.0585,0.0471,-41.0475,-41.0004
3555,297.15,5.41615,-0.43328,11148.0328,5.8941,0.8056,2.9352,-4.3192,-60.3938,-56.2548
3556,293.15,4.41037,-0.76584,26988.13478,8.7702,0.7219,3.96,-8.3374,-79.5165,-89.0166
3557,289.15,4.81213,-0.80776,16058.58068,6.3865,3.3328,3.9189,-8.3759,-88.1343,-96.5102
3558,310.15,3.58345,-1.08455,18722.6165,7.6735,2.271,4.6673,-6.5051,-92.0044,-83.767
3559,298.15,7.36518,-0.31031,5279.87557,3.7182,0.6849,0.9586,-0.2538,-22.4252,-22.679
3560,296.15,6.39693,-0.77858,6712.855,3.2126,2.4388,3.2355,-9.1527,-59.8605,-57.1836
3561,298.15,2.07944,-0.19446,7137.62134,4.3894,0.0,1.7332,1.5315,-39.3799,-35.3301
3562,293.15,8.9872,-0.42495,3570.46037,2.6308,1.4394,1.8435,-8.1069,-33.0504,-41.1573
3563,293.15,6.90776,-0.44013,4891.15092,2.4413,1.9496,2.1633,2.0402,-47.4001,-37.406
3564,293.15,-1.66073,-0.76371,17856.35434,6.0247,3.0579,4.2743,-14.899,-94.8637,-109.7627
3565,302.15,5.29838,-1.14451,17088.24109,6.1859,2.4867,4.195,-6.3516,-79.4045,-75.3
3566,293.15,-5.20301,-0.74771,39605.88689,10.428,0.0,4.1875,-34.0571,-88.6557,-102.0085
3567,303.15,4.93447,-1.31889,51018.36983,11.1503,1.8297,5.5202,8.8552,-105.9135,-97.0582
3568,298.15,-0.16252,-0.62402,28383.73574,9.3301,0.0,4.3318,-3.8558,-89.5036,-74.5693
3569,292.15,9.21034,-0.43687,4731.30793,3.9386,1.4947,2.2379,-3.0632,-46.7337,-43.6412
3570,298.15,-0.00995,-0.5239,13600.59323,6.0051,2.0296,3.4779,-11.1887,-78.4574,-80.157
3571,310.15,4.67273,-1.57836,21537.28384,5.2449,5.4593,5.4353,-6.3071,-106.8481,-100.2027
3572,310.15,11.95752,-1.14728,29277.4829,8.2446,2.308,4.821,-12.2876,-94.327,-89.7529
3573,310.15,6.18629,-1.38562,14579.47737,4.0208,5.1224,5.2951,-9.0404,-103.9007,-107.2034
3574,300.15,4.09115,-0.85994,25972.34322,9.4199,1.778,4.9811,-7.3152,-105.7947,-109.8466
3575,293.15,7.64969,-0.54724,10445.33172,6.0281,0.5721,2.1908,-0.1427,-45.8485,-45.9912
3576,293.15,1.37912,-0.85117,24966.40577,10.0013,0.0,4.518,9.8892,-88.8802,-26.4805
3577,293.15,3.4012,-2.22616,34877.75299,10.126,7.2402,9.9074,0.3266,-187.5428,-170.5889
3578,298.15,0.68813,-0.14478,7947.22161,3.7592,0.0,0.0,-6.3237,-2.8248,-9.1485
3579,293.15,2.3979,-0.24856,14791.4694,4.8075,0.0,0.0,-1.8726,-3.4955,-5.368
3580,310.15,5.52139,-1.16915,19226.27124,6.7903,2.3765,4.3006,-5.127,-81.8069,-75.9355
3581,298.15,9.49549,-0.29726,7051.12093,3.9329,0.4433,1.0742,2.5565,-20.6204,-18.0639
3582,298.15,7.46737,-0.30164,6210.25622,4.0839,0.8102,1.9915,-8.9303,-40.1736,-45.8308
3583,298.35,8.27283,-0.32245,6549.42687,3.7083,0.8116,1.4639,-7.6951,-30.5575,-38.2526
3584,295.15,10.23996,-0.78314,6450.21718,3.0045,3.468,3.3926,-0.3191,-67.6332,-62.5495
3585,293.15,12.24529,-0.46881,2704.64534,2.8582,1.4837,2.3083,0.23,-44.0562,-43.8262
3586,295.15,7.24421,-0.54377,5457.99434,2.3878,3.2043,3.1163,-5.3971,-66.7477,-65.9069
3587,298.15,6.22654,-0.10064,4320.44789,3.0148,0.0,0.4066,-0.297,-10.6762,-10.9732
3588,293.15,1.30303,-0.48264,19178.40438,8.1101,0.0,2.9024,7.5961,-64.6746,-19.2251
3589,310.15,7.48446,-1.13867,11694.89133,4.274,3.207,4.1869,-8.1566,-79.1123,-81.4806
3590,310.15,5.45959,-1.08038,18792.10677,6.7267,2.4135,4.3128,-6.513,-85.3077,-82.2467
3591,310.15,7.52835,-1.37593,14564.46301,4.4456,4.1484,4.9381,-8.5419,-91.6527,-91.0906
3592,303.15,8.31874,-0.56608,15327.98769,6.7734,0.5261,2.5307,4.8561,-49.1603,-39.8605
3593,293.15,3.80669,-1.05774,22925.49823,6.7445,2.6658,4.2905,-14.3817,-88.8106,-97.3835
3594,296.15,-4.81589,-0.68648,23958.6731,7.7578,1.2564,2.5848,-3.2404,-56.4508,-59.6912
3595,290.15,10.1346,-0.30883,2492.43563,1.9442,0.7712,1.3547,-1.7434,-26.5875,-29.1412
3596,298.15,-1.20397,-0.59039,12027.30324,4.5891,1.7454,2.5271,-14.6173,-52.8568,-67.4741
3597,295.15,8.13447,-0.83962,6793.60213,4.2411,2.4952,3.066,-0.3278,-62.7439,-56.175
3598,303.15,5.30911,-0.43823,4730.37979,3.9873,1.4013,2.2319,-3.0665,-46.6225,-43.5045
3599,293.15,7.42584,-1.11421,14759.43578,5.7464,2.4435,4.0784,-6.2363,-79.4801,-72.5187
3600,310.15,4.41871,-1.35375,14547.59238,4.7986,4.3407,5.2272,-8.5439,-97.3207,-94.8594
3601,298.15,3.55535,-0.44615,12912.68399,4.8256,0.5791,0.9808,5.4422,-23.5068,-18.0646
3602,295.15,6.90776,-1.54079,35033.15241,11.1648,6.457,8.039,-0.9721,-179.0989,-172.6967
3603,293.15,2.92316,-0.51365,17205.60779,6.3603,1.0243,2.8548,-13.8028,-64.5977,-75.3893
3604,289.15,4.15888,-1.56614,34977.27106,8.8872,6.8332,8.0318,-9.903,-177.6611,-175.8579
3605,293.15,4.33598,-0.95472,14517.2729,5.1344,2.7729,3.5571,-8.2366,-69.8176,-70.2204
3606,293.15,6.16542,-0.33329,5269.5629,3.395,0.8565,1.5312,-8.7002,-31.9382,-40.6384
3607,310.15,3.98906,-1.89774,35874.83779,7.9841,5.1705,7.0919,-13.7036,-136.2791,-133.3272
3608,293.15,4.7185,-0.77928,15918.93423,4.7684,2.8403,3.5313,8.7272,-70.5281,-61.8009
3609,298.15,7.6009,-0.67651,28557.98695,7.0637,2.0404,2.9811,-21.2698,-69.1344,-90.4042
3610,298.15,8.51719,-0.26161,4588.74251,3.4307,0.8637,1.6602,-1.0267,-37.9911,-39.0177
3611,292.15,10.37349,-0.84225,6803.67052,3.4181,2.8322,2.8436,-0.3294,-58.5186,-52.9244
3612,298.15,7.43838,-0.75257,6907.81655,1.512,3.6776,2.9027,-0.7729,-56.3113,-57.0842
3613,298.15,-3.91202,-0.75973,33771.58047,8.1893,1.2694,1.9398,2.42,-45.7408,-43.3208
3614,293.15,7.49554,-0.72056,10091.01812,6.2188,1.7649,3.763,-4.9267,-77.399,-72.9506
3615,293.15,2.01602,-0.44301,17002.51198,7.3728,0.0,2.7339,6.3475,-60.3523,-20.5658
3616,293.15,3.01553,-0.88054,26851.43229,8.4035,1.601,3.8981,-3.0812,-77.636,-56.1684
3617,293.15,2.48491,-0.49777,13020.61852,6.4567,0.6924,1.8975,-0.8005,-39.0906,-39.8911
3618,298.15,8.30152,-0.48225,6885.54924,5.2971,0.614,2.3886,-1.912,-46.6003,-40.5056
3619,310.15,6.9566,-0.95281,14605.44669,5.5505,2.4319,3.8465,-8.664,-76.8937,-69.7983
3620,298.15,8.468,-0.27302,4151.1082,3.2146,0.7,0.9058,-1.252,-21.3684,-22.6204
